fid,iid,rep,BFGS,DE,MLSL,Non-elitist,PSO,Same
1,1,0,0.0,0.0002048804,0.0,0.0,4.9659e-06,0.0
1,1,1,0.0,4.4024e-05,0.0,0.0,2.0014e-06,0.0
1,1,2,0.0,0.0001025708,0.0,0.0,2.5279e-06,0.0
1,1,3,0.0,7.85834e-05,0.0,0.0,4.945e-07,0.0
1,1,4,0.0,4.95703e-05,0.0,0.0,2.8661e-06,0.0
1,1,5,0.0,3.41267e-05,0.0,0.0,1.0969e-06,0.0
1,1,6,0.0,2.36192e-05,0.0,0.0,8.75e-08,0.0
1,1,7,0.0,0.000196213,0.0,0.0,2.1222e-06,0.0
1,1,8,0.0,4.11303e-05,0.0,0.0,5.729e-07,0.0
1,1,9,0.0,5.8661e-06,0.0,0.0,5.706e-06,0.0
1,1,10,0.0,4.44548e-05,0.0,0.0,5.7341e-06,0.0
1,1,11,0.0,4.15013e-05,0.0,0.0,3.802e-07,0.0
1,1,12,0.0,0.0001124319,0.0,0.0,1.3987e-06,0.0
1,1,13,0.0,5.67606e-05,0.0,0.0,2.2146e-06,0.0
1,1,14,0.0,3.17596e-05,0.0,0.0,1.23711e-05,0.0
1,1,15,0.0,0.0002534553,0.0,0.0,2.0383e-06,0.0
1,1,16,0.0,0.0002991883,0.0,0.0,3.6585e-06,0.0
1,1,17,0.0,0.000324619,0.0,0.0,1.6883e-06,0.0
1,1,18,0.0,0.0001655166,0.0,0.0,5.7825e-06,0.0
1,1,19,0.0,0.000109831,0.0,0.0,7.726e-07,0.0
1,2,0,0.0,0.0002617772,0.0,0.0,3.402e-07,0.0
1,2,1,0.0,2.8601e-05,0.0,0.0,1.5907e-06,0.0
1,2,2,0.0,0.0001044309,0.0,0.0,2.2555e-06,0.0
1,2,3,0.0,0.0001922265,0.0,0.0,1.5417e-06,0.0
1,2,4,0.0,5.51245e-05,0.0,0.0,4.5089e-06,0.0
1,2,5,0.0,2.61459e-05,0.0,0.0,6.018e-07,0.0
1,2,6,0.0,2.33121e-05,0.0,0.0,1.7168e-06,0.0
1,2,7,0.0,0.0001775352,0.0,0.0,1.9274e-06,0.0
1,2,8,0.0,0.0002542665,0.0,0.0,6.429e-07,0.0
1,2,9,0.0,0.0001069922,0.0,0.0,4.4376e-06,0.0
1,2,10,0.0,5.88869e-05,0.0,0.0,8.473e-07,0.0
1,2,11,0.0,1.157e-05,0.0,0.0,7.616e-07,0.0
1,2,12,0.0,0.0003815175,0.0,0.0,7.1659e-06,0.0
1,2,13,0.0,0.0001865306,0.0,0.0,3.6103e-06,0.0
1,2,14,0.0,0.0001509925,0.0,0.0,9.794e-07,0.0
1,2,15,0.0,0.0001067113,0.0,0.0,1.786e-06,0.0
1,2,16,0.0,0.0002507456,0.0,0.0,5.9399e-06,0.0
1,2,17,0.0,0.0001054233,0.0,0.0,1.2837e-06,0.0
1,2,18,0.0,0.0002197786,0.0,0.0,9.286e-07,0.0
1,2,19,0.0,2.45632e-05,0.0,0.0,1.6132e-06,0.0
1,3,0,0.0,8.57846e-05,0.0,0.0,5e-07,0.0
1,3,1,0.0,2.38734e-05,0.0,0.0,7.522e-07,0.0
1,3,2,0.0,9.72784e-05,0.0,0.0,1.6667e-06,0.0
1,3,3,0.0,5.751e-05,0.0,0.0,6.0642e-06,0.0
1,3,4,0.0,5.57467e-05,0.0,0.0,1.64202e-05,0.0
1,3,5,0.0,5.26997e-05,0.0,0.0,5.894e-07,0.0
1,3,6,0.0,2.8613e-05,0.0,0.0,1.7127e-06,0.0
1,3,7,0.0,0.0001919954,0.0,0.0,9.327e-07,0.0
1,3,8,0.0,0.0001267939,0.0,0.0,1.04176e-05,0.0
1,3,9,0.0,9.19429e-05,0.0,0.0,1.6182e-06,0.0
1,3,10,0.0,3.09429e-05,0.0,0.0,1.8104e-06,0.0
1,3,11,0.0,4.60665e-05,0.0,0.0,2.7881e-06,0.0
1,3,12,0.0,0.0001811399,0.0,0.0,6.604e-07,0.0
1,3,13,0.0,0.000261442,0.0,0.0,1.0642e-06,0.0
1,3,14,0.0,9.01813e-05,0.0,0.0,4.056e-07,0.0
1,3,15,0.0,0.0001585176,0.0,0.0,1.4967e-06,0.0
1,3,16,0.0,0.0001617442,0.0,0.0,5.5922e-06,0.0
1,3,17,0.0,8.11023e-05,0.0,0.0,1.5723e-06,0.0
1,3,18,0.0,7.68872e-05,0.0,0.0,4.2047e-06,0.0
1,3,19,0.0,9.2969e-05,0.0,0.0,2.4054e-06,0.0
1,4,0,0.0,0.0003539207,0.0,0.0,1.7366e-06,0.0
1,4,1,0.0,1.94711e-05,0.0,0.0,4.3729e-06,0.0
1,4,2,0.0,0.0001101099,0.0,0.0,1.6863e-06,0.0
1,4,3,0.0,0.0001742518,0.0,0.0,1.717e-07,0.0
1,4,4,0.0,0.0001190382,0.0,0.0,1.6209e-06,0.0
1,4,5,0.0,2.19838e-05,0.0,0.0,1.3778e-06,0.0
1,4,6,0.0,2.73645e-05,0.0,0.0,1.0303e-05,0.0
1,4,7,0.0,0.0001230621,0.0,0.0,9.787e-07,0.0
1,4,8,0.0,7.18036e-05,0.0,0.0,6.567e-07,0.0
1,4,9,0.0,3.08821e-05,0.0,0.0,1.16437e-05,0.0
1,4,10,0.0,2.31286e-05,0.0,0.0,2.2469e-06,0.0
1,4,11,0.0,8.52794e-05,0.0,0.0,1.4753e-06,0.0
1,4,12,0.0,0.0002559551,0.0,0.0,4.9806e-06,0.0
1,4,13,0.0,2.52153e-05,0.0,0.0,9.754e-07,0.0
1,4,14,0.0,5.75999e-05,0.0,0.0,6.965e-07,0.0
1,4,15,0.0,0.0003606669,0.0,0.0,2.604e-07,0.0
1,4,16,0.0,0.000217891,0.0,0.0,8.175e-07,0.0
1,4,17,0.0,7.28367e-05,0.0,0.0,4.828e-07,0.0
1,4,18,0.0,4.65263e-05,0.0,0.0,8.955e-07,0.0
1,4,19,0.0,0.0001520981,0.0,0.0,3.1923e-06,0.0
1,5,0,0.0,0.0003846777,0.0,0.0,6.256e-07,0.0
1,5,1,0.0,4.98706e-05,0.0,0.0,3.127e-07,0.0
1,5,2,0.0,5.1584e-05,0.0,0.0,6.0825e-06,0.0
1,5,3,0.0,8.2193e-05,0.0,0.0,1.4655e-06,0.0
1,5,4,0.0,2.59412e-05,0.0,0.0,8.3416e-06,0.0
1,5,5,0.0,2.49545e-05,0.0,0.0,3.541e-07,0.0
1,5,6,0.0,4.30398e-05,0.0,0.0,1.048e-07,0.0
1,5,7,0.0,5.1144e-05,0.0,0.0,1.5726e-06,0.0
1,5,8,0.0,0.0001067285,0.0,0.0,2.2039e-06,0.0
1,5,9,0.0,4.95647e-05,0.0,0.0,1.2056e-06,0.0
1,5,10,0.0,0.000196085,0.0,0.0,1.2048e-06,0.0
1,5,11,0.0,5.50425e-05,0.0,0.0,3.8022e-06,0.0
1,5,12,0.0,0.0001175801,0.0,0.0,5.821e-07,0.0
1,5,13,0.0,0.0003140794,0.0,0.0,1.2821e-06,0.0
1,5,14,0.0,2.54108e-05,0.0,0.0,7.765e-07,0.0
1,5,15,0.0,0.0003316912,0.0,0.0,1.4544e-06,0.0
1,5,16,0.0,0.0001790164,0.0,0.0,3.9861e-06,0.0
1,5,17,0.0,0.0002064934,0.0,0.0,4.0051e-06,0.0
1,5,18,0.0,0.0001195308,0.0,0.0,2.4536e-06,0.0
1,5,19,0.0,3.98341e-05,0.0,0.0,9.034e-07,0.0
2,1,0,1e-10,88.4729868951,2.9228e-06,28.4678786776,32.2658619751,292.2371396839
2,1,1,1e-10,13.834495038,1.393e-07,1.1181798052,0.953909499,1.6746175421
2,1,2,1e-10,13.7210686312,2.766e-06,4.3242138115,7.8637874962,10.8981948598
2,1,3,1e-10,5.3295532574,1.238e-06,0.0863735554,3.1234501963,11.2191288791
2,1,4,0.0,14.4214291574,1.17e-07,0.0872414297,4.4357429772,12.4398507113
2,1,5,0.0,14.3430484467,6.033e-07,10.4367962348,22.3213402663,12.4604307624
2,1,6,0.0,1.7514665801,3.2622e-06,1.8453547971,0.478185884,20.4826541046
2,1,7,0.0,12.1816990194,3.0275e-06,0.7065405129,0.8653474228,91.5712044879
2,1,8,0.0,32.9224253821,2.7376e-06,13.1559524692,9.4082976783,73.9555095637
2,1,9,0.0,4.7777780215,2.8225e-06,1.5364377282,13.6928315049,4.1057817323
2,1,10,1e-10,9.4413205414,3.0924e-06,8.2101020421,0.5733153058,18.7069680922
2,1,11,0.0,4.3174879017,3.2622e-06,2.065093889,0.7941130269,6.0522283732
2,1,12,0.0,34.8185997844,5.008e-07,17.8935294838,6.7714015018,20.8044717607
2,1,13,0.0,10.9864945824,3.2622e-06,1.4579662744,2.7877380908,7.2507129622
2,1,14,0.0,12.9038770202,7.66e-08,1.7389358968,5.22063826,4.4385440497
2,1,15,0.0,9.3226105533,3.1534e-06,4.0815736436,34.430686074,585.862966548
2,1,16,1e-10,11.1466780267,3.027e-07,0.8021263334,23.259989134,10.2453470298
