group,activity_sum,net_sum,signed_sum,cancel_pct,activity_share,net_share
Group_1,466.97005437097226,242.99981365507733,9.233063742461994,47.962441835289106,0.6942152135237449,0.5696282250313986
Group_3,188.00769530896503,171.6722254381063,149.400375567214,8.688724067392306,0.27949929791286754,0.4024255969278409
Group_2,17.681168295504115,11.921663565568739,9.153656378798019,32.574231711829526,0.02628548856338756,0.027946178040760498
