group,activity_sum,net_sum,signed_sum,cancel_pct,activity_share,net_share
Group_1,396.7903119205482,230.676517616632,-32.017412739871936,41.8643775599992,0.6787731482435586,0.568792860564816
Group_3,168.27172586868883,159.12227088560076,35.789456105252285,5.437309765414078,0.2878556398603241,0.39235728270793313
Group_2,19.507804060445523,15.755735138532202,0.9934227908744969,19.23368160910489,0.033371211896117275,0.03884985672725089
